phenotype_id,phenotype_name,ecotype_id,value,replicate_id
30,Mo98,6901,1.40302,1
30,Mo98,6903,2.83033,1
30,Mo98,6904,2.70963,1
30,Mo98,6905,5.07866,1
30,Mo98,6906,3.07574,1
30,Mo98,6907,1.13786,1
30,Mo98,6908,2.40806,1
30,Mo98,6909,3.3599,1
30,Mo98,6910,1.7212,1
30,Mo98,6911,6.00194,1
30,Mo98,6913,2.45647,1
30,Mo98,6914,3.20529,1
30,Mo98,6915,2.60491,1
30,Mo98,6916,2.21931,1
30,Mo98,6917,4.32345,1
30,Mo98,6918,4.52094,1
30,Mo98,6919,1.85329,1
30,Mo98,6920,3.36044,1
30,Mo98,6921,2.32382,1
30,Mo98,6922,3.64739,1
30,Mo98,6923,2.05294,1
30,Mo98,6924,1.73558,1
30,Mo98,6926,2.71156,1
30,Mo98,6927,2.79611,1
30,Mo98,6928,3.88612,1
30,Mo98,6929,0.343309,1
30,Mo98,6930,3.19875,1
30,Mo98,6931,0.430425,1
30,Mo98,6932,0.473442,1
30,Mo98,6933,0.772302,1
30,Mo98,6936,3.19217,1
30,Mo98,6937,2.2981,1
30,Mo98,6939,2.49408,1
30,Mo98,6940,1.99603,1
30,Mo98,6942,2.80967,1
30,Mo98,6943,10.3086,1
30,Mo98,6944,1.52005,1
30,Mo98,6945,2.83966,1
30,Mo98,6946,3.35086,1
30,Mo98,6951,1.70932,1
30,Mo98,6956,2.56156,1
30,Mo98,6958,3.96498,1
30,Mo98,6959,2.96959,1
30,Mo98,6960,1.70817,1
30,Mo98,6961,3.78513,1
30,Mo98,6962,0.586854,1
30,Mo98,6963,0.475395,1
30,Mo98,6964,2.49041,1
30,Mo98,6965,3.31825,1
30,Mo98,6966,2.30568,1
30,Mo98,6967,1.44318,1
30,Mo98,6968,5.81113,1
30,Mo98,6969,4.1785,1
30,Mo98,6970,2.09299,1
30,Mo98,6971,1.05054,1
30,Mo98,6972,4.66281,1
30,Mo98,6973,1.27666,1
30,Mo98,6974,7.08744,1
30,Mo98,6975,2.38345,1
30,Mo98,6976,3.4972,1
30,Mo98,6977,0.453475,1
30,Mo98,6978,2.40895,1
30,Mo98,6979,1.90759,1
30,Mo98,6980,0.256469,1
30,Mo98,6981,3.25223,1
30,Mo98,6982,2.61674,1
30,Mo98,6983,2.17268,1
30,Mo98,6984,2.38981,1
30,Mo98,6985,0.362084,1
30,Mo98,7438,1.84594,1
30,Mo98,7514,2.94235,1
30,Mo98,7515,2.77691,1
30,Mo98,7516,5.09417,1
30,Mo98,7517,0.463806,1
30,Mo98,7518,0.627909,1
30,Mo98,7519,2.26843,1
30,Mo98,7520,1.04138,1
30,Mo98,7521,3.22599,1
30,Mo98,7522,3.84714,1
30,Mo98,7523,3.00749,1
30,Mo98,7524,2.35355,1
30,Mo98,7526,2.63265,1
30,Mo98,8213,4.11131,1
30,Mo98,8214,3.17274,1
30,Mo98,8215,1.85663,1
30,Mo98,8424,1.49401,1
31,Cd114,5837,4.55296,1
31,Cd114,6009,3.2948,1
31,Cd114,6043,3.83151,1
31,Cd114,6046,3.5933,1
31,Cd114,6898,2.45775,1
31,Cd114,6899,2.66823,1
31,Cd114,6900,4.87692,1
31,Cd114,6901,4.31325,1
31,Cd114,6903,3.29561,1
31,Cd114,6904,3.36302,1
31,Cd114,6905,2.64163,1
31,Cd114,6906,5.16177,1
31,Cd114,6907,3.05935,1
31,Cd114,6908,2.49995,1
31,Cd114,6909,3.50076,1
31,Cd114,6910,2.94058,1
31,Cd114,6911,3.13038,1
31,Cd114,6913,4.13684,1
31,Cd114,6914,2.75307,1
31,Cd114,6915,4.22232,1
31,Cd114,6916,2.58245,1
31,Cd114,6917,2.74619,1
31,Cd114,6918,2.46896,1
31,Cd114,6919,3.94922,1
31,Cd114,6920,4.02137,1
31,Cd114,6921,5.67992,1
31,Cd114,6922,3.50373,1
31,Cd114,6923,2.68055,1
31,Cd114,6924,3.33315,1
31,Cd114,6926,2.1644,1
31,Cd114,6927,3.3593,1
31,Cd114,6928,2.46056,1
31,Cd114,6929,3.3356,1
31,Cd114,6930,3.04402,1
31,Cd114,6931,5.03189,1
31,Cd114,6932,3.46722,1
31,Cd114,6933,3.57353,1
31,Cd114,6936,2.19694,1
31,Cd114,6937,2.92166,1
31,Cd114,6939,3.03187,1
31,Cd114,6940,4.08082,1
31,Cd114,6942,3.69369,1
31,Cd114,6943,2.39046,1
31,Cd114,6944,3.0653,1
31,Cd114,6945,4.39092,1
31,Cd114,6946,3.23984,1
31,Cd114,6951,4.35148,1
31,Cd114,6956,2.7969,1
31,Cd114,6958,3.23137,1
31,Cd114,6959,3.19226,1
31,Cd114,6960,4.10824,1
31,Cd114,6961,3.96686,1
31,Cd114,6962,2.94181,1
31,Cd114,6963,3.2904,1
31,Cd114,6964,5.32958,1
31,Cd114,6965,5.21119,1
31,Cd114,6966,2.28019,1
31,Cd114,6967,4.1311,1
31,Cd114,6968,2.98374,1
31,Cd114,6969,3.21377,1
31,Cd114,6970,4.08917,1
31,Cd114,6971,3.64257,1
31,Cd114,6972,3.63817,1
31,Cd114,6973,2.88922,1
31,Cd114,6974,2.25452,1
31,Cd114,6975,4.6522,1
31,Cd114,6976,3.13089,1
31,Cd114,6977,3.2852,1
31,Cd114,6978,4.69703,1
31,Cd114,6979,2.81898,1
31,Cd114,6980,3.91999,1
31,Cd114,6981,2.75479,1
31,Cd114,6982,2.57778,1
31,Cd114,6983,2.86735,1
31,Cd114,6984,4.38605,1
31,Cd114,6985,4.76828,1
31,Cd114,7438,3.72003,1
31,Cd114,7514,3.153,1
31,Cd114,7515,2.75081,1
31,Cd114,7516,3.72882,1
31,Cd114,7517,4.18738,1
31,Cd114,7518,3.70996,1
31,Cd114,7519,2.45849,1
31,Cd114,7520,3.10253,1
31,Cd114,7521,2.31668,1
31,Cd114,7522,3.20787,1
31,Cd114,7523,2.70447,1
31,Cd114,7524,3.09897,1
31,Cd114,7526,2.8832,1
31,Cd114,8213,3.00015,1
31,Cd114,8214,3.41204,1
31,Cd114,8215,3.5362,1
31,Cd114,8424,3.26528,1
32,<i>avrPphB</i>,5837,1.0,1
32,<i>avrPphB</i>,6009,0.0,1
32,<i>avrPphB</i>,6043,0.0,1
32,<i>avrPphB</i>,6046,0.0,1
32,<i>avrPphB</i>,6898,0.0,1
32,<i>avrPphB</i>,6899,0.0,1
32,<i>avrPphB</i>,6900,0.0,1
32,<i>avrPphB</i>,6901,0.0,1
32,<i>avrPphB</i>,6903,0.0,1
32,<i>avrPphB</i>,6904,1.0,1
32,<i>avrPphB</i>,6905,1.0,1
32,<i>avrPphB</i>,6906,1.0,1
32,<i>avrPphB</i>,6907,1.0,1
32,<i>avrPphB</i>,6908,1.0,1
32,<i>avrPphB</i>,6909,1.0,1
32,<i>avrPphB</i>,6910,1.0,1
32,<i>avrPphB</i>,6911,1.0,1
32,<i>avrPphB</i>,6913,1.0,1
32,<i>avrPphB</i>,6914,0.0,1
32,<i>avrPphB</i>,6915,0.0,1
32,<i>avrPphB</i>,6916,0.0,1
32,<i>avrPphB</i>,6917,0.0,1
32,<i>avrPphB</i>,6918,0.0,1
32,<i>avrPphB</i>,6919,0.0,1
32,<i>avrPphB</i>,6920,1.0,1
32,<i>avrPphB</i>,6921,1.0,1
32,<i>avrPphB</i>,6922,1.0,1
32,<i>avrPphB</i>,6923,1.0,1
32,<i>avrPphB</i>,6924,1.0,1
32,<i>avrPphB</i>,6926,1.0,1
32,<i>avrPphB</i>,6927,0.0,1
32,<i>avrPphB</i>,6928,0.0,1
32,<i>avrPphB</i>,6929,0.0,1
32,<i>avrPphB</i>,6930,0.0,1
32,<i>avrPphB</i>,6931,1.0,1
32,<i>avrPphB</i>,6932,0.0,1
32,<i>avrPphB</i>,6936,1.0,1
32,<i>avrPphB</i>,6937,1.0,1
32,<i>avrPphB</i>,6939,0.0,1
32,<i>avrPphB</i>,6940,0.0,1
32,<i>avrPphB</i>,6942,1.0,1
32,<i>avrPphB</i>,6943,1.0,1
32,<i>avrPphB</i>,6944,1.0,1
32,<i>avrPphB</i>,6945,1.0,1
32,<i>avrPphB</i>,6946,0.0,1
32,<i>avrPphB</i>,6951,0.0,1
32,<i>avrPphB</i>,6956,0.0,1
32,<i>avrPphB</i>,6958,1.0,1
32,<i>avrPphB</i>,6959,0.0,1
32,<i>avrPphB</i>,6960,1.0,1
32,<i>avrPphB</i>,6961,1.0,1
32,<i>avrPphB</i>,6962,0.0,1
32,<i>avrPphB</i>,6963,0.0,1
32,<i>avrPphB</i>,6964,0.0,1
32,<i>avrPphB</i>,6965,0.0,1
32,<i>avrPphB</i>,6966,1.0,1
32,<i>avrPphB</i>,6967,0.0,1
32,<i>avrPphB</i>,6968,0.0,1
32,<i>avrPphB</i>,6969,0.0,1
32,<i>avrPphB</i>,6970,1.0,1
32,<i>avrPphB</i>,6971,1.0,1
32,<i>avrPphB</i>,6972,1.0,1
32,<i>avrPphB</i>,6973,1.0,1
32,<i>avrPphB</i>,6974,1.0,1
32,<i>avrPphB</i>,6975,0.0,1
32,<i>avrPphB</i>,6976,0.0,1
32,<i>avrPphB</i>,6978,1.0,1
32,<i>avrPphB</i>,6979,1.0,1
32,<i>avrPphB</i>,6980,0.0,1
32,<i>avrPphB</i>,6981,1.0,1
32,<i>avrPphB</i>,6982,1.0,1
32,<i>avrPphB</i>,6983,1.0,1
32,<i>avrPphB</i>,6984,0.0,1
32,<i>avrPphB</i>,6985,1.0,1
32,<i>avrPphB</i>,7514,0.0,1
32,<i>avrPphB</i>,7515,0.0,1
32,<i>avrPphB</i>,7516,0.0,1
32,<i>avrPphB</i>,7517,0.0,1
32,<i>avrPphB</i>,7518,1.0,1
32,<i>avrPphB</i>,7519,1.0,1
32,<i>avrPphB</i>,7520,1.0,1
32,<i>avrPphB</i>,7521,1.0,1
32,<i>avrPphB</i>,7522,1.0,1
32,<i>avrPphB</i>,7523,0.0,1
32,<i>avrPphB</i>,7524,0.0,1
32,<i>avrPphB</i>,7525,1.0,1
32,<i>avrPphB</i>,7526,0.0,1
32,<i>avrPphB</i>,8213,1.0,1
32,<i>avrPphB</i>,8214,1.0,1
32,<i>avrPphB</i>,8424,0.0,1
33,<i>avrRpm1</i>,5837,1.0,1
33,<i>avrRpm1</i>,6009,1.0,1
33,<i>avrRpm1</i>,6898,1.0,1
33,<i>avrRpm1</i>,6899,1.0,1
33,<i>avrRpm1</i>,6900,0.0,1
33,<i>avrRpm1</i>,6901,0.0,1
33,<i>avrRpm1</i>,6903,1.0,1
33,<i>avrRpm1</i>,6904,1.0,1
33,<i>avrRpm1</i>,6905,1.0,1
33,<i>avrRpm1</i>,6906,0.0,1
33,<i>avrRpm1</i>,6907,0.0,1
33,<i>avrRpm1</i>,6908,1.0,1
33,<i>avrRpm1</i>,6909,1.0,1
33,<i>avrRpm1</i>,6910,1.0,1
33,<i>avrRpm1</i>,6911,0.0,1
33,<i>avrRpm1</i>,6913,1.0,1
33,<i>avrRpm1</i>,6914,1.0,1
33,<i>avrRpm1</i>,6915,1.0,1
33,<i>avrRpm1</i>,6916,1.0,1
33,<i>avrRpm1</i>,6917,1.0,1
33,<i>avrRpm1</i>,6918,0.0,1
33,<i>avrRpm1</i>,6919,0.0,1
33,<i>avrRpm1</i>,6920,1.0,1
33,<i>avrRpm1</i>,6921,1.0,1
33,<i>avrRpm1</i>,6922,1.0,1
33,<i>avrRpm1</i>,6923,1.0,1
33,<i>avrRpm1</i>,6924,1.0,1
33,<i>avrRpm1</i>,6926,0.0,1
33,<i>avrRpm1</i>,6927,0.0,1
33,<i>avrRpm1</i>,6928,0.0,1
33,<i>avrRpm1</i>,6929,0.0,1
33,<i>avrRpm1</i>,6930,1.0,1
33,<i>avrRpm1</i>,6931,1.0,1
33,<i>avrRpm1</i>,6932,1.0,1
33,<i>avrRpm1</i>,6937,0.0,1
33,<i>avrRpm1</i>,6939,0.0,1
33,<i>avrRpm1</i>,6940,0.0,1
33,<i>avrRpm1</i>,6942,0.0,1
33,<i>avrRpm1</i>,6943,1.0,1
33,<i>avrRpm1</i>,6944,0.0,1
33,<i>avrRpm1</i>,6945,1.0,1
33,<i>avrRpm1</i>,6946,1.0,1
33,<i>avrRpm1</i>,6951,1.0,1
33,<i>avrRpm1</i>,6956,1.0,1
33,<i>avrRpm1</i>,6958,0.0,1
33,<i>avrRpm1</i>,6959,1.0,1
33,<i>avrRpm1</i>,6960,1.0,1
33,<i>avrRpm1</i>,6961,1.0,1
33,<i>avrRpm1</i>,6962,1.0,1
33,<i>avrRpm1</i>,6963,1.0,1
33,<i>avrRpm1</i>,6965,1.0,1
33,<i>avrRpm1</i>,6966,1.0,1
33,<i>avrRpm1</i>,6967,0.0,1
33,<i>avrRpm1</i>,6968,1.0,1
33,<i>avrRpm1</i>,6969,1.0,1
33,<i>avrRpm1</i>,6970,1.0,1
33,<i>avrRpm1</i>,6971,0.0,1
33,<i>avrRpm1</i>,6972,1.0,1
33,<i>avrRpm1</i>,6973,0.0,1
33,<i>avrRpm1</i>,6974,1.0,1
33,<i>avrRpm1</i>,6975,1.0,1
33,<i>avrRpm1</i>,6976,1.0,1
33,<i>avrRpm1</i>,6978,1.0,1
33,<i>avrRpm1</i>,6979,0.0,1
33,<i>avrRpm1</i>,6980,1.0,1
33,<i>avrRpm1</i>,6981,1.0,1
33,<i>avrRpm1</i>,6983,0.0,1
33,<i>avrRpm1</i>,6984,1.0,1
33,<i>avrRpm1</i>,6985,0.0,1
33,<i>avrRpm1</i>,7438,1.0,1
33,<i>avrRpm1</i>,7514,1.0,1
33,<i>avrRpm1</i>,7515,0.0,1
33,<i>avrRpm1</i>,7516,0.0,1
33,<i>avrRpm1</i>,7517,1.0,1
33,<i>avrRpm1</i>,7518,1.0,1
33,<i>avrRpm1</i>,7520,1.0,1
33,<i>avrRpm1</i>,7521,1.0,1
33,<i>avrRpm1</i>,7522,0.0,1
33,<i>avrRpm1</i>,7524,0.0,1
33,<i>avrRpm1</i>,7525,1.0,1
33,<i>avrRpm1</i>,7526,0.0,1
33,<i>avrRpm1</i>,8213,1.0,1
33,<i>avrRpm1</i>,8214,1.0,1
33,<i>avrRpm1</i>,8424,1.0,1
34,<i>avrRpt2</i>,5837,1.0,1
34,<i>avrRpt2</i>,6009,1.0,1
34,<i>avrRpt2</i>,6043,1.0,1
34,<i>avrRpt2</i>,6046,1.0,1
34,<i>avrRpt2</i>,6898,1.0,1
34,<i>avrRpt2</i>,6899,1.0,1
34,<i>avrRpt2</i>,6900,1.0,1
34,<i>avrRpt2</i>,6901,1.0,1
34,<i>avrRpt2</i>,6903,0.0,1
34,<i>avrRpt2</i>,6904,1.0,1
34,<i>avrRpt2</i>,6905,1.0,1
34,<i>avrRpt2</i>,6906,1.0,1
34,<i>avrRpt2</i>,6907,1.0,1
34,<i>avrRpt2</i>,6908,0.0,1
34,<i>avrRpt2</i>,6909,1.0,1
34,<i>avrRpt2</i>,6910,1.0,1
34,<i>avrRpt2</i>,6911,1.0,1
34,<i>avrRpt2</i>,6913,1.0,1
34,<i>avrRpt2</i>,6914,1.0,1
34,<i>avrRpt2</i>,6915,0.0,1
34,<i>avrRpt2</i>,6916,1.0,1
34,<i>avrRpt2</i>,6917,1.0,1
34,<i>avrRpt2</i>,6918,1.0,1
34,<i>avrRpt2</i>,6919,1.0,1
34,<i>avrRpt2</i>,6920,1.0,1
34,<i>avrRpt2</i>,6921,1.0,1
34,<i>avrRpt2</i>,6922,1.0,1
34,<i>avrRpt2</i>,6923,1.0,1
34,<i>avrRpt2</i>,6924,0.0,1
34,<i>avrRpt2</i>,6926,0.0,1
34,<i>avrRpt2</i>,6927,1.0,1
34,<i>avrRpt2</i>,6928,0.0,1
34,<i>avrRpt2</i>,6929,0.0,1
34,<i>avrRpt2</i>,6930,1.0,1
34,<i>avrRpt2</i>,6931,1.0,1
34,<i>avrRpt2</i>,6932,1.0,1
34,<i>avrRpt2</i>,6936,1.0,1
34,<i>avrRpt2</i>,6937,1.0,1
34,<i>avrRpt2</i>,6939,1.0,1
34,<i>avrRpt2</i>,6940,1.0,1
34,<i>avrRpt2</i>,6942,1.0,1
34,<i>avrRpt2</i>,6943,1.0,1
34,<i>avrRpt2</i>,6944,1.0,1
34,<i>avrRpt2</i>,6945,1.0,1
34,<i>avrRpt2</i>,6946,1.0,1
34,<i>avrRpt2</i>,6951,1.0,1
34,<i>avrRpt2</i>,6956,1.0,1
34,<i>avrRpt2</i>,6958,1.0,1
34,<i>avrRpt2</i>,6959,0.0,1
34,<i>avrRpt2</i>,6960,1.0,1
34,<i>avrRpt2</i>,6961,1.0,1
34,<i>avrRpt2</i>,6962,1.0,1
34,<i>avrRpt2</i>,6963,1.0,1
34,<i>avrRpt2</i>,6965,1.0,1
34,<i>avrRpt2</i>,6966,1.0,1
34,<i>avrRpt2</i>,6967,1.0,1
34,<i>avrRpt2</i>,6968,1.0,1
34,<i>avrRpt2</i>,6969,1.0,1
34,<i>avrRpt2</i>,6970,0.0,1
34,<i>avrRpt2</i>,6971,1.0,1
34,<i>avrRpt2</i>,6972,1.0,1
34,<i>avrRpt2</i>,6973,1.0,1
34,<i>avrRpt2</i>,6974,1.0,1
34,<i>avrRpt2</i>,6975,1.0,1
34,<i>avrRpt2</i>,6976,1.0,1
34,<i>avrRpt2</i>,6978,1.0,1
34,<i>avrRpt2</i>,6979,1.0,1
34,<i>avrRpt2</i>,6980,1.0,1
34,<i>avrRpt2</i>,6981,1.0,1
34,<i>avrRpt2</i>,6982,1.0,1
34,<i>avrRpt2</i>,6983,0.0,1
34,<i>avrRpt2</i>,6984,0.0,1
34,<i>avrRpt2</i>,7438,1.0,1
34,<i>avrRpt2</i>,7514,1.0,1
34,<i>avrRpt2</i>,7515,1.0,1
34,<i>avrRpt2</i>,7516,0.0,1
34,<i>avrRpt2</i>,7517,0.0,1
34,<i>avrRpt2</i>,7518,1.0,1
34,<i>avrRpt2</i>,7519,1.0,1
34,<i>avrRpt2</i>,7520,1.0,1
34,<i>avrRpt2</i>,7521,0.0,1
34,<i>avrRpt2</i>,7522,1.0,1
34,<i>avrRpt2</i>,7523,1.0,1
34,<i>avrRpt2</i>,7524,0.0,1
34,<i>avrRpt2</i>,7525,0.0,1
34,<i>avrRpt2</i>,7526,1.0,1
34,<i>avrRpt2</i>,8213,1.0,1
34,<i>avrRpt2</i>,8214,0.0,1
34,<i>avrRpt2</i>,8424,1.0,1
35,<i>avrB</i>,5837,1.0,1
35,<i>avrB</i>,6009,1.0,1
35,<i>avrB</i>,6046,1.0,1
35,<i>avrB</i>,6898,1.0,1
35,<i>avrB</i>,6899,1.0,1
35,<i>avrB</i>,6900,0.0,1
35,<i>avrB</i>,6901,0.0,1
35,<i>avrB</i>,6903,1.0,1
35,<i>avrB</i>,6904,1.0,1
35,<i>avrB</i>,6905,1.0,1
35,<i>avrB</i>,6906,0.0,1
35,<i>avrB</i>,6907,0.0,1
35,<i>avrB</i>,6908,1.0,1
35,<i>avrB</i>,6909,1.0,1
35,<i>avrB</i>,6910,1.0,1
35,<i>avrB</i>,6911,0.0,1
35,<i>avrB</i>,6914,1.0,1
35,<i>avrB</i>,6915,1.0,1
35,<i>avrB</i>,6916,1.0,1
35,<i>avrB</i>,6917,1.0,1
35,<i>avrB</i>,6918,0.0,1
35,<i>avrB</i>,6919,0.0,1
35,<i>avrB</i>,6920,1.0,1
35,<i>avrB</i>,6921,1.0,1
35,<i>avrB</i>,6922,1.0,1
35,<i>avrB</i>,6923,1.0,1
35,<i>avrB</i>,6924,1.0,1
35,<i>avrB</i>,6926,0.0,1
35,<i>avrB</i>,6927,0.0,1
35,<i>avrB</i>,6928,0.0,1
35,<i>avrB</i>,6929,0.0,1
35,<i>avrB</i>,6931,1.0,1
35,<i>avrB</i>,6932,1.0,1
35,<i>avrB</i>,6936,0.0,1
35,<i>avrB</i>,6937,0.0,1
35,<i>avrB</i>,6939,0.0,1
35,<i>avrB</i>,6940,0.0,1
35,<i>avrB</i>,6942,0.0,1
35,<i>avrB</i>,6943,1.0,1
35,<i>avrB</i>,6944,0.0,1
35,<i>avrB</i>,6945,1.0,1
35,<i>avrB</i>,6946,1.0,1
35,<i>avrB</i>,6951,1.0,1
35,<i>avrB</i>,6956,1.0,1
35,<i>avrB</i>,6958,0.0,1
35,<i>avrB</i>,6959,1.0,1
35,<i>avrB</i>,6960,1.0,1
35,<i>avrB</i>,6961,1.0,1
35,<i>avrB</i>,6962,1.0,1
35,<i>avrB</i>,6963,1.0,1
35,<i>avrB</i>,6964,0.0,1
35,<i>avrB</i>,6965,1.0,1
35,<i>avrB</i>,6966,1.0,1
35,<i>avrB</i>,6967,0.0,1
35,<i>avrB</i>,6968,1.0,1
35,<i>avrB</i>,6969,1.0,1
35,<i>avrB</i>,6970,1.0,1
35,<i>avrB</i>,6971,0.0,1
35,<i>avrB</i>,6972,1.0,1
35,<i>avrB</i>,6973,0.0,1
35,<i>avrB</i>,6974,1.0,1
35,<i>avrB</i>,6975,1.0,1
35,<i>avrB</i>,6976,1.0,1
35,<i>avrB</i>,6978,1.0,1
35,<i>avrB</i>,6979,0.0,1
35,<i>avrB</i>,6980,1.0,1
35,<i>avrB</i>,6981,1.0,1
35,<i>avrB</i>,6982,0.0,1
35,<i>avrB</i>,6983,0.0,1
35,<i>avrB</i>,6984,1.0,1
35,<i>avrB</i>,6985,0.0,1
35,<i>avrB</i>,7438,1.0,1
35,<i>avrB</i>,7514,1.0,1
35,<i>avrB</i>,7515,0.0,1
35,<i>avrB</i>,7516,0.0,1
35,<i>avrB</i>,7517,1.0,1
35,<i>avrB</i>,7518,1.0,1
35,<i>avrB</i>,7520,1.0,1
35,<i>avrB</i>,7521,1.0,1
35,<i>avrB</i>,7522,0.0,1
35,<i>avrB</i>,7523,0.0,1
35,<i>avrB</i>,7524,0.0,1
35,<i>avrB</i>,7525,1.0,1
35,<i>avrB</i>,7526,0.0,1
35,<i>avrB</i>,8213,1.0,1
35,<i>avrB</i>,8214,1.0,1
35,<i>avrB</i>,8424,1.0,1
39,0W,5837,44.7,1
39,0W,6008,24.5,1
39,0W,6016,125.0,1
39,0W,6040,125.0,1
39,0W,6042,27.3,1
39,0W,6043,125.0,1
39,0W,6064,125.0,1
39,0W,6074,125.0,1
39,0W,6243,31.4,1
39,0W,6709,37.4,1
39,0W,6897,72.5,1
39,0W,6898,22.9,1
39,0W,6899,30.2,1
39,0W,6903,37.1,1
39,0W,6904,76.2,1
39,0W,6905,43.5,1
39,0W,6906,44.0,1
39,0W,6907,50.1,1
39,0W,6908,49.6,1
39,0W,6909,30.7,1
39,0W,6910,29.5,1
39,0W,6911,43.6,1
39,0W,6913,125.0,1
39,0W,6914,125.0,1
39,0W,6916,26.0,1
39,0W,6917,125.0,1
39,0W,6918,125.0,1
39,0W,6919,42.3,1
39,0W,6920,93.2,1
39,0W,6922,27.4,1
39,0W,6923,24.5,1
39,0W,6928,70.6,1
39,0W,6929,42.6,1
39,0W,6930,23.6,1
39,0W,6931,25.6,1
39,0W,6932,27.8,1
39,0W,6933,68.8,1
39,0W,6936,48.2,1
39,0W,6939,26.5,1
39,0W,6940,29.4,1
39,0W,6942,33.1,1
39,0W,6943,28.4,1
39,0W,6944,24.7,1
39,0W,6951,39.9,1
39,0W,6957,78.8,1
39,0W,6958,28.2,1
39,0W,6959,38.5,1
39,0W,6960,23.1,1
39,0W,6961,73.6,1
39,0W,6962,30.2,1
39,0W,6963,44.7,1
39,0W,6964,125.0,1
39,0W,6965,125.0,1
39,0W,6966,50.7,1
39,0W,6967,24.6,1
39,0W,6968,125.0,1
39,0W,6969,125.0,1
39,0W,6970,77.0,1
39,0W,6971,80.5,1
39,0W,6972,32.8,1
39,0W,6973,33.8,1
39,0W,6974,125.0,1
39,0W,6975,29.0,1
39,0W,6976,55.9,1
39,0W,6978,23.7,1
39,0W,6979,30.9,1
39,0W,6980,69.0,1
39,0W,6982,32.9,1
39,0W,6984,30.8,1
39,0W,6985,40.6,1
39,0W,6988,89.0,1
39,0W,7081,43.1,1
39,0W,7296,33.7,1
39,0W,7323,44.7,1
39,0W,7438,66.1,1
39,0W,7461,37.2,1
39,0W,7515,98.9,1
39,0W,7517,125.0,1
39,0W,7519,75.8,1
39,0W,7520,36.2,1
39,0W,7521,48.9,1
39,0W,7522,90.5,1
39,0W,7523,86.7,1
39,0W,7525,41.1,1
39,0W,8213,31.6,1
39,0W,8214,46.0,1
39,0W,8222,125.0,1
39,0W,8230,125.0,1
39,0W,8233,125.0,1
39,0W,8235,55.4,1
39,0W,8236,35.7,1
39,0W,8237,125.0,1
39,0W,8239,31.6,1
39,0W,8240,125.0,1
39,0W,8241,55.3,1
39,0W,8243,87.4,1
39,0W,8245,43.0,1
39,0W,8247,125.0,1
39,0W,8249,49.8,1
39,0W,8254,37.6,1
39,0W,8256,33.0,1
39,0W,8258,41.5,1
39,0W,8259,38.5,1
39,0W,8265,26.5,1
39,0W,8270,38.9,1
39,0W,8271,33.1,1
39,0W,8275,41.3,1
39,0W,8284,66.3,1
39,0W,8285,36.5,1
39,0W,8290,26.7,1
39,0W,8296,26.6,1
39,0W,8306,125.0,1
39,0W,8310,26.4,1
39,0W,8312,34.1,1
39,0W,8313,27.9,1
39,0W,8314,32.1,1
39,0W,8323,37.9,1
39,0W,8325,22.2,1
39,0W,8329,27.0,1
39,0W,8334,56.4,1
39,0W,8337,75.0,1
39,0W,8343,36.3,1
39,0W,8353,25.3,1
39,0W,8354,27.4,1
39,0W,8357,52.8,1
39,0W,8365,25.2,1
39,0W,8374,35.1,1
39,0W,8378,31.9,1
39,0W,8388,35.2,1
39,0W,8389,32.6,1
39,0W,8395,31.9,1
39,0W,8411,25.8,1
39,0W,8420,28.6,1
39,0W,8424,74.0,1
39,0W,8426,24.8,1
39,0W,8430,62.9,1
39,0W,9057,46.9,1
40,2W,5837,28.0,1
40,2W,6008,16.0,1
40,2W,6009,125.0,1
40,2W,6016,78.2,1
40,2W,6040,72.4,1
40,2W,6042,17.6,1
40,2W,6043,125.0,1
40,2W,6064,125.0,1
40,2W,6074,125.0,1
40,2W,6243,21.6,1
40,2W,6709,24.8,1
40,2W,6897,49.0,1
40,2W,6898,15.2,1
40,2W,6899,18.6,1
40,2W,6900,125.0,1
40,2W,6903,23.6,1
40,2W,6904,41.0,1
40,2W,6905,34.4,1
40,2W,6906,23.2,1
40,2W,6907,38.0,1
40,2W,6908,27.0,1
40,2W,6909,21.6,1
40,2W,6910,18.8,1
40,2W,6911,24.2,1
40,2W,6913,125.0,1
40,2W,6914,60.0,1
40,2W,6916,20.2,1
40,2W,6917,125.0,1
40,2W,6918,125.0,1
40,2W,6919,25.6,1
40,2W,6920,55.6,1
40,2W,6922,20.6,1
40,2W,6923,18.4,1
40,2W,6924,31.0,1
40,2W,6928,53.0,1
40,2W,6929,24.0,1
40,2W,6930,19.4,1
40,2W,6931,20.6,1
40,2W,6932,22.2,1
40,2W,6933,27.4,1
40,2W,6936,28.6,1
40,2W,6937,29.4,1
40,2W,6939,19.6,1
40,2W,6940,18.8,1
40,2W,6942,20.4,1
40,2W,6943,19.8,1
40,2W,6944,17.4,1
40,2W,6946,22.0,1
40,2W,6951,24.4,1
40,2W,6957,47.2,1
40,2W,6958,19.4,1
40,2W,6959,28.6,1
40,2W,6960,16.4,1
40,2W,6961,23.8,1
40,2W,6962,21.8,1
40,2W,6963,29.0,1
40,2W,6964,79.0,1
40,2W,6965,111.4,1
40,2W,6966,27.8,1
40,2W,6967,19.0,1
40,2W,6968,98.2,1
40,2W,6969,96.8,1
40,2W,6970,26.4,1
40,2W,6971,44.6,1
40,2W,6972,26.4,1
40,2W,6973,23.6,1
40,2W,6974,125.0,1
40,2W,6975,22.4,1
